*   gOpenMol is using the QUANTA3.2 Display Parameters. (1996-04-04)
 172  1.3000  1.4700  0.3000 T    -0.01    2.16       1.5   N XE     131.29  54
 173  1.3000  1.4700  0.3000 T    -0.01    2.25       1.5   N RN      222.0  86
 174  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MRF     261.0  104
 175  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MHA     262.0  105
 176  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MRE    186.31  75
 177  1.3200  2.1000  1.6000 T   -0.310   2.300      0.10   N MSIU 28.08550  14
 180  0.9000  1.5500  0.2000 F  -0.0900   1.830      1.10   N NR56 14.00670  7
 181  0.9000  1.5500  0.2000 F  -0.0900   1.830      1.10   N NR66 14.00670  7
 182  0.9000  1.5500  0.2000 F  -0.0900   1.830      1.10   N NR55 14.00670  7
 183  0.9000  1.5500  0.2000 F  -0.2000   1.850       0.0   N NR1  14.00670  7
 184  0.9000  1.5500  0.2000 F  -0.2000   1.850       0.0   N NR2  14.00670  7
 185  0.9000  1.5500  0.2000 F  -0.2000   1.850       0.0   N NR3  14.00670  7
 186  0.9000  1.5500  0.2000 F  -0.0900   1.830      1.10   N NC2  14.00670  7
 191  0.9000  1.7000  0.2000 F  -0.0903   1.800      1.65   N CT3  12.01100  6
 193  0.9000  1.7000  0.2000 F  -0.0903   1.800      1.65   N CT4  12.01100  6
 190  0.9000  1.7700  0.2000 F  -0.1410   1.870      1.65   N C3   12.01100  6
 192  0.9000  1.7700  0.2000 F  -0.1410   1.870      1.65   N C4   12.01100  6
 194  0.9000  1.7700  0.2000 F  -0.0500   2.040      1.65   N C6RQ 12.01100  6
 195  0.9000  1.7700  0.2000 F  -0.0500   2.040      1.65   N CQ66 12.01100  6
 196  0.9000  1.7700  0.2000 F  -0.0500   2.040      1.65   N CS66 12.01100  6
 197  0.9000  1.7700  0.2000 F  -0.0903   1.800      1.65   N CPH1 12.01100  6
 198  0.9000  1.7700  0.2000 F  -0.0903   1.800      1.65   N CPH2 12.01100  6
 199  0.9000  1.7000  0.2000 F  -0.0903   1.800      1.65   N CP3  12.01100  6
 200  1.3000  1.7500  0.4000 F  -0.2400  2.0300   2.00000   N XCLU 35.453
 201  0.9000  1.7000  0.2000 F  -0.0486  2.365    1.35000   N CU1E 0.0       6       
 202  0.9000  1.7000  0.2000 F  -0.1142  2.2350   1.77000   N CU2E 0.0       6
 203  0.9000  1.7000  0.2000 F  -0.0486  2.3650   1.35000   N CW1E 0.0       6
 204  0.9000  1.7000  0.2000 F  -0.1142  2.235    1.65000   N CW1E 0.0       6
 205  0.9000  1.5500  0.2000 F  -0.2384  1.7000   1.20000   D NP1E 0.0       7
 206  0.9000  1.7000  0.2000 F  -0.2383  1.7000   1.20000   D N5RE 0.0       7
 207  0.9000  1.7000  0.2000 F  -0.3074  1.6500   1.40000   D NT1E 0.0       7
 208  0.9000  1.7000  0.2000 F  -0.3676  1.7000   1.70000   D NT2E 0.0       7
 209  0.9000  1.9000  0.2000 F  -0.4596  1.7500   2.13000   D NT3E 0.0       7
 210  0.9000  1.7000  0.2000 F  -0.3676  1.7000   1.70000   D NC2E 0.0       7
